drug	mesh_id
CHEMBL1214124	D059352
CHEMBL1214124	D009325
CHEMBL1214124	D009422
CHEMBL1214124	D010292
CHEMBL1214124	D012141
CHEMBL1214124	D014717
CHEMBL1214124	D014839
CHEMBL1214124	D015430
CHEMBL1214124	D044342
CHEMBL1214124	D063806
CHEMBL1214124	D008569
CHEMBL1214124	D005059
CHEMBL1214124	D022125
CHEMBL1214124	D006970
CHEMBL1214124	D000077260
CHEMBL2107383	D001282
CHEMBL2107383	D003240
CHEMBL2107383	D003371
CHEMBL2107383	D003967
CHEMBL2107383	D004244
CHEMBL2107383	D004408
CHEMBL2107383	D004417
CHEMBL2107383	D005128
CHEMBL2107383	D005221
CHEMBL2107383	D001247
CHEMBL2107383	D005483
CHEMBL2107383	D005767
CHEMBL2107383	D006261
CHEMBL2107383	D006331
CHEMBL2107383	D006333
CHEMBL2107383	D006945
CHEMBL2107383	D006987
CHEMBL2107383	D007022
CHEMBL2107383	D002037
CHEMBL2107383	D008477
CHEMBL2107383	D009325
CHEMBL2107383	D009422
CHEMBL2107383	D010167
CHEMBL2107383	D010292
CHEMBL2107383	D011537
CHEMBL2107383	D012770
CHEMBL2107383	D012912
CHEMBL2107383	D014652
CHEMBL2107383	D013575
CHEMBL2107383	D017180
CHEMBL2107383	D014839
CHEMBL2107383	D014987
CHEMBL2107383	D018879
CHEMBL2107383	D008133
CHEMBL2107383	D007766
CHEMBL2107383	D012871
CHEMBL2107383	D002637
CHEMBL2107383	D001919
CHEMBL2107383	D019584
CHEMBL2107383	D009304
CHEMBL2107383	D000086722
CHEMBL2107383	D000857
CHEMBL2107383	D000077260
CHEMBL2107383	D014786
CHEMBL3349607	D015746
CHEMBL3349607	D010195
CHEMBL3349607	D000224
CHEMBL3349607	D000309
CHEMBL3349607	D000505
CHEMBL3349607	D000740
CHEMBL3349607	D001007
CHEMBL3349607	D018771
CHEMBL3349607	D001247
CHEMBL3349607	D001416
CHEMBL3349607	D002769
CHEMBL3349607	D003248
CHEMBL3349607	D003920
CHEMBL3349607	D003924
CHEMBL3349607	D003967
CHEMBL3349607	D004244
CHEMBL3349607	D005221
CHEMBL3349607	D005767
CHEMBL3349607	D006261
CHEMBL3349607	D006406
CHEMBL3349607	D006470
CHEMBL3349607	D006937
CHEMBL3349607	D006943
CHEMBL3349607	D006973
CHEMBL3349607	D007003
CHEMBL3349607	D007008
CHEMBL3349607	D007022
CHEMBL3349607	D007037
CHEMBL3349607	D007251
CHEMBL3349607	D007565
CHEMBL3349607	D009304
CHEMBL3349607	D009325
CHEMBL3349607	D010146
CHEMBL3349607	D011537
CHEMBL3349607	D004890
CHEMBL3349607	D014717
CHEMBL3349607	D014839
CHEMBL3349607	D000075662
CHEMBL3349607	D008133
CHEMBL3349607	D047748
CHEMBL3349607	D063806
CHEMBL3349607	D001919
CHEMBL3349607	D007018
CHEMBL3349607	D007319
CHEMBL2104993	D000786
CHEMBL2104993	D001523
CHEMBL2104993	D002012
CHEMBL2104993	D003248
CHEMBL2104993	D003967
CHEMBL2104993	D004244
CHEMBL2104993	D004408
CHEMBL2104993	D004415
CHEMBL2104993	D005414
CHEMBL2104993	D005483
CHEMBL2104993	D005767
CHEMBL2104993	D006261
CHEMBL2104993	D006967
CHEMBL2104993	D007010
CHEMBL2104993	D009325
CHEMBL2104993	D009422
CHEMBL2104993	D011537
CHEMBL2104993	D000081013
CHEMBL2104993	D014652
CHEMBL2104993	D014717
CHEMBL2104993	D014839
CHEMBL2104993	D014987
CHEMBL2104993	D044342
CHEMBL2104993	D012871
CHEMBL2104993	D000087122
CHEMBL2104993	D020230
CHEMBL2104993	D006474
CHEMBL2104993	D009304
CHEMBL2104993	D000086722
CHEMBL237500	D010195
CHEMBL237500	D000707
CHEMBL237500	D000799
CHEMBL237500	D018771
CHEMBL237500	D001416
CHEMBL237500	D003141
CHEMBL237500	D003248
CHEMBL237500	D003371
CHEMBL237500	D003967
CHEMBL237500	D005076
CHEMBL237500	D003872
CHEMBL237500	D005767
CHEMBL237500	D006261
CHEMBL237500	D006949
CHEMBL237500	D006967
CHEMBL237500	D015228
CHEMBL237500	D007003
CHEMBL237500	D007154
CHEMBL237500	D008477
CHEMBL237500	D009304
CHEMBL237500	D012871
CHEMBL237500	D012141
CHEMBL237500	D014552
CHEMBL237500	D014581
CHEMBL237500	D015430
CHEMBL237500	D016535
CHEMBL237500	D044342
CHEMBL237500	D063806
CHEMBL237500	D003920
CHEMBL579205	D004244
CHEMBL579205	D004417
CHEMBL579205	D005483
CHEMBL579205	D006261
CHEMBL579205	D006967
CHEMBL579205	D009325
CHEMBL477772	D015746
CHEMBL477772	D000505
CHEMBL477772	D000740
CHEMBL477772	D018771
CHEMBL477772	D001247
CHEMBL477772	D001523
CHEMBL477772	D001941
CHEMBL477772	D009369
CHEMBL477772	D002313
CHEMBL477772	D002544
CHEMBL477772	D002546
CHEMBL477772	D002637
CHEMBL477772	D003141
CHEMBL477772	D003240
CHEMBL477772	D003371
CHEMBL477772	D003560
CHEMBL477772	D003681
CHEMBL477772	D003967
CHEMBL477772	D004244
CHEMBL477772	D004408
CHEMBL477772	D004415
CHEMBL477772	D004417
CHEMBL477772	D004487
CHEMBL477772	D004700
CHEMBL477772	D004844
CHEMBL477772	D005076
CHEMBL477772	D003872
CHEMBL477772	D005128
CHEMBL477772	D005221
CHEMBL477772	D005402
CHEMBL477772	D005414
CHEMBL477772	D005483
CHEMBL477772	D005767
CHEMBL477772	D006471
CHEMBL477772	D006261
CHEMBL477772	D006331
CHEMBL477772	D006333
CHEMBL477772	D006396
CHEMBL477772	D006417
CHEMBL477772	D006463
CHEMBL477772	D006469
CHEMBL477772	D006470
CHEMBL477772	D006606
CHEMBL477772	D006932
CHEMBL477772	D006945
CHEMBL477772	D006973
CHEMBL477772	D006987
CHEMBL477772	D007037
CHEMBL477772	D007416
CHEMBL477772	D007565
CHEMBL477772	D053609
CHEMBL477772	D007970
CHEMBL477772	D008231
CHEMBL477772	D008477
CHEMBL477772	D008551
CHEMBL477772	D008595
CHEMBL477772	D008659
CHEMBL477772	D008796
CHEMBL477772	D059352
CHEMBL477772	D009203
CHEMBL477772	D054058
CHEMBL477772	D009260
CHEMBL477772	D009325
CHEMBL477772	D009422
CHEMBL477772	D009503
CHEMBL477772	D006472
CHEMBL477772	D010146
CHEMBL477772	D010195
CHEMBL477772	D010292
CHEMBL477772	D010538
CHEMBL477772	D011030
CHEMBL477772	D011127
CHEMBL477772	D011507
CHEMBL477772	D011536
CHEMBL477772	D011537
CHEMBL477772	D011655
CHEMBL477772	D011697
CHEMBL477772	D012871
CHEMBL477772	D012883
CHEMBL477772	D013035
CHEMBL477772	D013280
CHEMBL477772	D020521
CHEMBL477772	D014474
CHEMBL477772	D012769
CHEMBL477772	D013575
CHEMBL477772	D013921
CHEMBL477772	D013927
CHEMBL477772	D016171
CHEMBL477772	D004890
CHEMBL477772	D014522
CHEMBL477772	D014570
CHEMBL477772	D014652
CHEMBL477772	D014839
CHEMBL477772	D014987
CHEMBL477772	D001927
CHEMBL477772	D023341
CHEMBL477772	D017093
CHEMBL477772	D017674
CHEMBL477772	D008107
CHEMBL477772	D019226
CHEMBL477772	D020246
CHEMBL477772	D017202
CHEMBL477772	D008133
CHEMBL477772	D000370
CHEMBL477772	D044342
CHEMBL477772	D017484
CHEMBL477772	D017496
CHEMBL477772	D063806
CHEMBL477772	D018487
CHEMBL477772	D004066
CHEMBL477772	D052016
CHEMBL477772	D007412
CHEMBL477772	D001919
CHEMBL477772	D019584
CHEMBL477772	D004617
CHEMBL477772	D056486
CHEMBL477772	D007010
CHEMBL477772	D007319
CHEMBL477772	D000083242
CHEMBL477772	D009304
CHEMBL477772	D000086722
CHEMBL477772	D055154
CHEMBL477772	D057049
CHEMBL477772	D000077260
CHEMBL477772	D002543
CHEMBL477772	D014592
CHEMBL477772	D054038
CHEMBL2347958	D000505
CHEMBL2347958	D001416
CHEMBL2347958	D001523
CHEMBL2347958	D002613
CHEMBL2347958	D003141
CHEMBL2347958	D003231
CHEMBL2347958	D003240
CHEMBL2347958	D003248
CHEMBL2347958	D003371
CHEMBL2347958	D003556
CHEMBL2347958	D003681
CHEMBL2347958	D003967
CHEMBL2347958	D004244
CHEMBL2347958	D004408
CHEMBL2347958	D004415
CHEMBL2347958	D004417
CHEMBL2347958	D004844
CHEMBL2347958	D005076
CHEMBL2347958	D003872
CHEMBL2347958	D005128
CHEMBL2347958	D005221
CHEMBL2347958	D001247
CHEMBL2347958	D005334
CHEMBL2347958	D005767
CHEMBL2347958	D006261
CHEMBL2347958	D007008
CHEMBL2347958	D007634
CHEMBL2347958	D008477
CHEMBL2347958	D009304
CHEMBL2347958	D009325
CHEMBL2347958	D009422
CHEMBL2347958	D010304
CHEMBL2347958	D011014
CHEMBL2347958	D011537
CHEMBL2347958	D051437
CHEMBL2347958	D012871
CHEMBL2347958	D013035
CHEMBL2347958	D013280
CHEMBL2347958	D013281
CHEMBL2347958	D012141
CHEMBL2347958	D014552
CHEMBL2347958	D014522
CHEMBL2347958	D014570
CHEMBL2347958	D014839
CHEMBL2347958	D019226
CHEMBL2347958	D044342
CHEMBL2347958	D017563
CHEMBL2347958	D052016
CHEMBL2347958	D018450
CHEMBL2347958	D018487
CHEMBL2347958	D018754
CHEMBL2347958	D018805
CHEMBL2347958	D004066
CHEMBL2347958	D015352
CHEMBL2347958	D007319
CHEMBL2347958	D000086722
CHEMBL1201760	D006261
CHEMBL1201760	D058447
CHEMBL231779	D000707
CHEMBL231779	D000740
CHEMBL231779	D001941
CHEMBL231779	D003161
CHEMBL231779	D003240
CHEMBL231779	D003288
CHEMBL231779	D003920
CHEMBL231779	D004342
CHEMBL231779	D004438
CHEMBL231779	D004844
CHEMBL231779	D005076
CHEMBL231779	D003872
CHEMBL231779	D005128
CHEMBL231779	D005130
CHEMBL231779	D005767
CHEMBL231779	D006471
CHEMBL231779	D005884
CHEMBL231779	D006396
CHEMBL231779	D006406
CHEMBL231779	D006408
CHEMBL231779	D006417
CHEMBL231779	D006469
CHEMBL231779	D006470
CHEMBL231779	D006967
CHEMBL231779	D007022
CHEMBL231779	D007154
CHEMBL231779	D008477
CHEMBL231779	D008551
CHEMBL231779	D008595
CHEMBL231779	D008796
CHEMBL231779	D009325
CHEMBL231779	D009422
CHEMBL231779	D006472
CHEMBL231779	D012166
CHEMBL231779	D013345
CHEMBL231779	D004244
CHEMBL231779	D014474
CHEMBL231779	D012769
CHEMBL231779	D013575
CHEMBL231779	D013921
CHEMBL231779	D014522
CHEMBL231779	D014570
CHEMBL231779	D014652
CHEMBL231779	D020300
CHEMBL231779	D012871
CHEMBL231779	D004066
CHEMBL231779	D002543
CHEMBL231779	D014592
CHEMBL231779	D020758
CHEMBL218394	D015746
CHEMBL218394	D000374
CHEMBL218394	D000380
CHEMBL218394	D000505
CHEMBL218394	D000568
CHEMBL218394	D000647
CHEMBL218394	D000740
CHEMBL218394	D000786
CHEMBL218394	D000799
CHEMBL218394	D001007
CHEMBL218394	D001068
CHEMBL218394	D001145
CHEMBL218394	D018771
CHEMBL218394	D001168
CHEMBL218394	D001247
CHEMBL218394	D001281
CHEMBL218394	D001416
CHEMBL218394	D001523
CHEMBL218394	D001714
CHEMBL218394	D001941
CHEMBL218394	D001991
CHEMBL218394	D002177
CHEMBL218394	D002318
CHEMBL218394	D002481
CHEMBL218394	D019547
CHEMBL218394	D002613
CHEMBL218394	D002637
CHEMBL218394	D002764
CHEMBL218394	D003072
CHEMBL218394	D003092
CHEMBL218394	D003141
CHEMBL218394	D003221
CHEMBL218394	D003231
CHEMBL218394	D003240
CHEMBL218394	D003248
CHEMBL218394	D003371
CHEMBL218394	D003560
CHEMBL218394	D003638
CHEMBL218394	D003680
CHEMBL218394	D003681
CHEMBL218394	D003807
CHEMBL218394	D003863
CHEMBL218394	D003872
CHEMBL218394	D003873
CHEMBL218394	D003875
CHEMBL218394	D003881
CHEMBL218394	D003920
CHEMBL218394	D003967
CHEMBL218394	D004244
CHEMBL218394	D004408
CHEMBL218394	D004415
CHEMBL218394	D004417
CHEMBL218394	D053159
CHEMBL218394	D004485
CHEMBL218394	D004700
CHEMBL218394	D004802
CHEMBL218394	D004826
CHEMBL218394	D004844
CHEMBL218394	D005076
CHEMBL218394	D005128
CHEMBL218394	D005221
CHEMBL218394	D005334
CHEMBL218394	D005414
CHEMBL218394	D005483
CHEMBL218394	D005756
CHEMBL218394	D005759
CHEMBL218394	D005764
CHEMBL218394	D005767
CHEMBL218394	D005884
CHEMBL218394	D005891
CHEMBL218394	D005926
CHEMBL218394	D005928
CHEMBL218394	D006042
CHEMBL218394	D006073
CHEMBL218394	D006261
CHEMBL218394	D006331
CHEMBL218394	D006337
CHEMBL218394	D006461
CHEMBL218394	D006474
CHEMBL218394	D006484
CHEMBL218394	D006561
CHEMBL218394	D006932
CHEMBL218394	D006934
CHEMBL218394	D006941
CHEMBL218394	D006943
CHEMBL218394	D006945
CHEMBL218394	D006967
CHEMBL218394	D006973
CHEMBL218394	D006980
CHEMBL218394	D015228
CHEMBL218394	D006987
CHEMBL218394	D007008
CHEMBL218394	D007022
CHEMBL218394	D007037
CHEMBL218394	D007154
CHEMBL218394	D007251
CHEMBL218394	D007508
CHEMBL218394	D053609
CHEMBL218394	D007970
CHEMBL218394	D008231
CHEMBL218394	D008477
CHEMBL218394	D008595
CHEMBL218394	D008796
CHEMBL218394	D059352
CHEMBL218394	D009304
CHEMBL218394	D009325
CHEMBL218394	D009369
CHEMBL218394	D009422
CHEMBL218394	D009437
CHEMBL218394	D009503
CHEMBL218394	D053158
CHEMBL218394	D010033
CHEMBL218394	D010146
CHEMBL218394	D010167
CHEMBL218394	D010195
CHEMBL218394	D010198
CHEMBL218394	D009902
CHEMBL218394	D010211
CHEMBL218394	D010292
CHEMBL218394	D010490
CHEMBL218394	D010493
CHEMBL218394	D010612
CHEMBL218394	D011014
CHEMBL218394	D011127
CHEMBL218394	D011536
CHEMBL218394	D011537
CHEMBL218394	D011538
CHEMBL218394	D011565
CHEMBL218394	D011655
CHEMBL218394	D012141
CHEMBL218394	D012164
CHEMBL218394	D012220
CHEMBL218394	D012507
CHEMBL218394	D012798
CHEMBL218394	D012852
CHEMBL218394	D012874
CHEMBL218394	D012883
CHEMBL218394	D013035
CHEMBL218394	D013203
CHEMBL218394	D013262
CHEMBL218394	D004892
CHEMBL218394	D013280
CHEMBL218394	D013281
CHEMBL218394	D013406
CHEMBL218394	D014474
CHEMBL218394	D012769
CHEMBL218394	D013575
CHEMBL218394	D013610
CHEMBL218394	D013921
CHEMBL218394	D013964
CHEMBL218394	D014009
CHEMBL218394	D014012
CHEMBL218394	D014076
CHEMBL218394	D004890
CHEMBL218394	D014552
CHEMBL218394	D014522
CHEMBL218394	D014570
CHEMBL218394	D014581
CHEMBL218394	D014652
CHEMBL218394	D020246
CHEMBL218394	D014717
CHEMBL218394	D014839
CHEMBL218394	D012135
CHEMBL218394	D014987
CHEMBL218394	D001927
CHEMBL218394	D023341
CHEMBL218394	D057565
CHEMBL218394	D020795
CHEMBL218394	D016584
CHEMBL218394	D019226
CHEMBL218394	D008881
CHEMBL218394	D000075662
CHEMBL218394	D018908
CHEMBL218394	D058447
CHEMBL218394	D007766
CHEMBL218394	D009877
CHEMBL218394	D044342
CHEMBL218394	D017484
CHEMBL218394	D012871
CHEMBL218394	D063806
CHEMBL218394	D000066553
CHEMBL218394	D006212
CHEMBL218394	D008569
CHEMBL218394	D007172
CHEMBL218394	D018805
CHEMBL218394	D004066
CHEMBL218394	D015352
CHEMBL218394	D059020
CHEMBL218394	D000072281
CHEMBL218394	D010031
CHEMBL218394	D033461
CHEMBL218394	D019966
CHEMBL218394	D012893
CHEMBL218394	D000081013
CHEMBL218394	D002545
CHEMBL218394	D007319
CHEMBL218394	D012131
CHEMBL218394	D034381
CHEMBL218394	D011618
CHEMBL218394	D010259
CHEMBL218394	D000857
CHEMBL218394	D055154
CHEMBL218394	D053714
CHEMBL218394	D003324
CHEMBL218394	D014786
CHEMBL181172	D001007
CHEMBL181172	D001022
CHEMBL181172	D001416
CHEMBL181172	D001523
CHEMBL181172	D003141
CHEMBL181172	D003221
CHEMBL181172	D003240
CHEMBL181172	D003248
CHEMBL181172	D003371
CHEMBL181172	D003863
CHEMBL181172	D003920
CHEMBL181172	D003967
CHEMBL181172	D004244
CHEMBL181172	D019966
CHEMBL181172	D005076
CHEMBL181172	D003872
CHEMBL181172	D005128
CHEMBL181172	D005221
CHEMBL181172	D001247
CHEMBL181172	D005759
CHEMBL181172	D005767
CHEMBL181172	D006255
CHEMBL181172	D006261
CHEMBL181172	D006333
CHEMBL181172	D006349
CHEMBL181172	D006945
CHEMBL181172	D006973
CHEMBL181172	D007003
CHEMBL181172	D007154
CHEMBL181172	D007249
CHEMBL181172	D008477
CHEMBL181172	D008944
CHEMBL181172	D059352
CHEMBL181172	D009304
CHEMBL181172	D009325
CHEMBL181172	D009422
CHEMBL181172	D013035
CHEMBL181172	D014098
CHEMBL181172	D014202
CHEMBL181172	D012141
CHEMBL181172	D014552
CHEMBL181172	D014652
CHEMBL181172	D014786
CHEMBL181172	D014839
CHEMBL181172	D014987
CHEMBL181172	D023341
CHEMBL181172	D044342
CHEMBL181172	D012871
CHEMBL181172	D005059
CHEMBL181172	D015352
CHEMBL181172	D003072
CHEMBL181172	D059020
CHEMBL181172	D020230
CHEMBL181172	D007319
CHEMBL2105745	D015746
CHEMBL2105745	D003967
CHEMBL2105745	D004244
CHEMBL2105745	D004415
CHEMBL2105745	D005076
CHEMBL2105745	D003872
CHEMBL2105745	D005221
CHEMBL2105745	D001247
CHEMBL2105745	D005414
CHEMBL2105745	D005767
CHEMBL2105745	D006261
CHEMBL2105745	D009325
CHEMBL2105745	D009422
CHEMBL2105745	D014839
CHEMBL2105745	D044342
CHEMBL2105745	D022124
CHEMBL2103837	D003141
CHEMBL2103837	D003967
CHEMBL2103837	D005767
CHEMBL2103837	D014552
CHEMBL1946170	D015746
CHEMBL1946170	D000505
CHEMBL1946170	D000740
CHEMBL1946170	D001247
CHEMBL1946170	D002294
CHEMBL1946170	D003141
CHEMBL1946170	D003240
CHEMBL1946170	D003560
CHEMBL1946170	D003967
CHEMBL1946170	D004700
CHEMBL1946170	D013262
CHEMBL1946170	D004892
CHEMBL1946170	D005076
CHEMBL1946170	D003872
CHEMBL1946170	D005221
CHEMBL1946170	D005334
CHEMBL1946170	D005402
CHEMBL1946170	D005759
CHEMBL1946170	D005764
CHEMBL1946170	D005767
CHEMBL1946170	D006261
CHEMBL1946170	D006331
CHEMBL1946170	D006470
CHEMBL1946170	D006932
CHEMBL1946170	D006973
CHEMBL1946170	D006996
CHEMBL1946170	D007008
CHEMBL1946170	D007010
CHEMBL1946170	D007037
CHEMBL1946170	D007238
CHEMBL1946170	D007636
CHEMBL1946170	D007970
CHEMBL1946170	D008231
CHEMBL1946170	D008477
CHEMBL1946170	D009203
CHEMBL1946170	D054058
CHEMBL1946170	D009260
CHEMBL1946170	D009325
CHEMBL1946170	D009369
CHEMBL1946170	D009422
CHEMBL1946170	D009503
CHEMBL1946170	D010146
CHEMBL1946170	D011127
CHEMBL1946170	D011507
CHEMBL1946170	D013280
CHEMBL1946170	D013921
CHEMBL1946170	D014202
CHEMBL1946170	D014522
CHEMBL1946170	D014570
CHEMBL1946170	D014652
CHEMBL1946170	D014839
CHEMBL1946170	D014987
CHEMBL1946170	D017674
CHEMBL1946170	D017202
CHEMBL1946170	D044342
CHEMBL1946170	D012871
CHEMBL1946170	D004066
CHEMBL1946170	D052016
CHEMBL1946170	D033461
CHEMBL1946170	D055154
CHEMBL1946170	D054038
CHEMBL1257051	D000740
CHEMBL1257051	D001248
CHEMBL1257051	D001523
CHEMBL1257051	D002180
CHEMBL1257051	D002177
CHEMBL1257051	D003141
CHEMBL1257051	D003872
CHEMBL1257051	D003967
CHEMBL1257051	D004244
CHEMBL1257051	D004342
CHEMBL1257051	D005128
CHEMBL1257051	D005483
CHEMBL1257051	D005767
CHEMBL1257051	D006261
CHEMBL1257051	D006973
CHEMBL1257051	D006987
CHEMBL1257051	D007154
CHEMBL1257051	D009325
CHEMBL1257051	D009422
CHEMBL1257051	D009901
CHEMBL1257051	D010292
CHEMBL1257051	D011537
CHEMBL1257051	D013610
CHEMBL1257051	D014581
CHEMBL1257051	D014652
CHEMBL1257051	D014839
CHEMBL1257051	D012871
CHEMBL1257051	D010198
CHEMBL1257051	D007319
CHEMBL1257051	D014786
CHEMBL2107834	D015746
CHEMBL2107834	D000740
CHEMBL2107834	D003141
CHEMBL2107834	D003248
CHEMBL2107834	D003680
CHEMBL2107834	D003967
CHEMBL2107834	D004244
CHEMBL2107834	D004415
CHEMBL2107834	D004844
CHEMBL2107834	D005756
CHEMBL2107834	D005759
CHEMBL2107834	D005764
CHEMBL2107834	D005767
CHEMBL2107834	D006261
CHEMBL2107834	D006331
CHEMBL2107834	D006469
CHEMBL2107834	D006470
CHEMBL2107834	D007022
CHEMBL2107834	D008477
CHEMBL2107834	D009325
CHEMBL2107834	D009422
CHEMBL2107834	D014652
CHEMBL2107834	D014839
CHEMBL443052	D009263
CHEMBL566752	D010146
CHEMBL566752	D004890
CHEMBL566752	D000075662
CHEMBL523299	D018771
CHEMBL523299	D001281
CHEMBL523299	D001416
CHEMBL523299	D019547
CHEMBL523299	D003141
CHEMBL523299	D003240
CHEMBL523299	D003288
CHEMBL523299	D003371
CHEMBL523299	D003967
CHEMBL523299	D004244
CHEMBL523299	D004415
CHEMBL523299	D005076
CHEMBL523299	D003872
CHEMBL523299	D005767
CHEMBL523299	D015812
CHEMBL523299	D006261
CHEMBL523299	D006331
CHEMBL523299	D008477
CHEMBL523299	D009304
CHEMBL523299	D009325
CHEMBL523299	D009422
CHEMBL523299	D010612
CHEMBL523299	D011014
CHEMBL523299	D018880
CHEMBL523299	D012220
CHEMBL523299	D012852
CHEMBL523299	D013610
CHEMBL523299	D013616
CHEMBL523299	D013617
CHEMBL523299	D014098
CHEMBL523299	D012141
CHEMBL523299	D014552
CHEMBL523299	D014717
CHEMBL523299	D016055
CHEMBL523299	D012871
CHEMBL523299	D063806
CHEMBL451887	D000740
CHEMBL451887	D018771
CHEMBL451887	D001247
CHEMBL451887	D001416
CHEMBL451887	D001424
CHEMBL451887	D003141
CHEMBL451887	D003248
CHEMBL451887	D003371
CHEMBL451887	D003967
CHEMBL451887	D004244
CHEMBL451887	D004417
CHEMBL451887	D005221
CHEMBL451887	D005334
CHEMBL451887	D006261
CHEMBL451887	D006323
CHEMBL451887	D006331
CHEMBL451887	D006333
CHEMBL451887	D006566
CHEMBL451887	D006934
CHEMBL451887	D006943
CHEMBL451887	D006973
CHEMBL451887	D006976
CHEMBL451887	D006987
CHEMBL451887	D007008
CHEMBL451887	D007010
CHEMBL451887	D058186
CHEMBL451887	D007970
CHEMBL451887	D008231
CHEMBL451887	D009102
CHEMBL451887	D009325
CHEMBL451887	D009503
CHEMBL451887	D010146
CHEMBL451887	D011014
CHEMBL451887	D051437
CHEMBL451887	D013035
CHEMBL451887	D013921
CHEMBL451887	D015275
CHEMBL451887	D012141
CHEMBL451887	D014839
CHEMBL451887	D023341
CHEMBL451887	D017093
CHEMBL451887	D017674
CHEMBL451887	D020300
CHEMBL451887	D017202
CHEMBL451887	D009443
CHEMBL451887	D018450
CHEMBL451887	D018805
CHEMBL451887	D007319
CHEMBL451887	D054058
CHEMBL1201799	D015746
CHEMBL1201799	D003248
CHEMBL1201799	D003967
CHEMBL1201799	D004415
CHEMBL1201799	D005076
CHEMBL1201799	D003872
CHEMBL1201799	D005244
CHEMBL1201799	D005414
CHEMBL1201799	D005767
CHEMBL1201799	D007415
CHEMBL1201799	D007416
CHEMBL1201799	D009325
CHEMBL1201799	D010538
CHEMBL1201799	D011537
CHEMBL1201799	D014839
CHEMBL1201799	D045823
CHEMBL1825138	D000038
CHEMBL1825138	D000740
CHEMBL1825138	D001145
CHEMBL1825138	D003141
CHEMBL1825138	D003248
CHEMBL1825138	D003967
CHEMBL1825138	D004172
CHEMBL1825138	D004244
CHEMBL1825138	D004408
CHEMBL1825138	D004415
CHEMBL1825138	D004417
CHEMBL1825138	D004487
CHEMBL1825138	D005076
CHEMBL1825138	D003872
CHEMBL1825138	D005128
CHEMBL1825138	D005221
CHEMBL1825138	D001247
CHEMBL1825138	D005334
CHEMBL1825138	D005767
CHEMBL1825138	D006331
CHEMBL1825138	D006987
CHEMBL1825138	D007008
CHEMBL1825138	D007970
CHEMBL1825138	D008231
CHEMBL1825138	D008477
CHEMBL1825138	D009325
CHEMBL1825138	D009422
CHEMBL1825138	D009437
CHEMBL1825138	D009503
CHEMBL1825138	D010292
CHEMBL1825138	D011014
CHEMBL1825138	D011655
CHEMBL1825138	D012128
CHEMBL1825138	D014474
CHEMBL1825138	D012769
CHEMBL1825138	D013575
CHEMBL1825138	D012141
CHEMBL1825138	D014522
CHEMBL1825138	D014570
CHEMBL1825138	D014786
CHEMBL1825138	D014839
CHEMBL1825138	D017093
CHEMBL1825138	D020795
CHEMBL1825138	D017674
CHEMBL1825138	D008107
CHEMBL1825138	D018908
CHEMBL1825138	D008133
CHEMBL1825138	D011115
CHEMBL1825138	D044342
CHEMBL1825138	D012871
CHEMBL1825138	D017563
CHEMBL1825138	D018450
CHEMBL1825138	D018805
CHEMBL1825138	D004066
CHEMBL1825138	D001919
CHEMBL1825138	D064147
CHEMBL1825138	D056486
CHEMBL1825138	D012131
CHEMBL1201178	D000374
CHEMBL1201178	D000707
CHEMBL1201178	D000799
CHEMBL1201178	D001007
CHEMBL1201178	D001523
CHEMBL1201178	D002012
CHEMBL1201178	D003248
CHEMBL1201178	D003645
CHEMBL1201178	D007989
CHEMBL1201178	D003863
CHEMBL1201178	D003967
CHEMBL1201178	D004172
CHEMBL1201178	D004244
CHEMBL1201178	D020820
CHEMBL1201178	D004417
CHEMBL1201178	D013262
CHEMBL1201178	D005076
CHEMBL1201178	D003872
CHEMBL1201178	D005128
CHEMBL1201178	D005221
CHEMBL1201178	D001247
CHEMBL1201178	D005334
CHEMBL1201178	D005767
CHEMBL1201178	D006212
CHEMBL1201178	D006261
CHEMBL1201178	D006331
CHEMBL1201178	D006505
CHEMBL1201178	D006945
CHEMBL1201178	D006967
CHEMBL1201178	D006973
CHEMBL1201178	D007154
CHEMBL1201178	D007508
CHEMBL1201178	D008477
CHEMBL1201178	D015878
CHEMBL1201178	D009203
CHEMBL1201178	D054058
CHEMBL1201178	D009325
CHEMBL1201178	D009422
CHEMBL1201178	D012640
CHEMBL1201178	D004892
CHEMBL1201178	D020521
CHEMBL1201178	D013610
CHEMBL1201178	D005879
CHEMBL1201178	D014202
CHEMBL1201178	D014581
CHEMBL1201178	D014839
CHEMBL1201178	D015430
CHEMBL1201178	D014987
CHEMBL1201178	D044342
CHEMBL1201178	D012871
CHEMBL1201178	D004415
CHEMBL1201178	D005059
CHEMBL1201178	D007172
CHEMBL1201178	D004066
CHEMBL1201178	D011618
CHEMBL1201178	D000087122
CHEMBL1201178	D014786
CHEMBL1201178	D009202
CHEMBL1201178	D007319
CHEMBL1201178	D000077260
CHEMBL2103875	D015746
CHEMBL2103875	D000740
CHEMBL2103875	D001145
CHEMBL2103875	D018771
CHEMBL2103875	D001247
CHEMBL2103875	D001416
CHEMBL2103875	D001523
CHEMBL2103875	D001847
CHEMBL2103875	D009369
CHEMBL2103875	D002481
CHEMBL2103875	D003141
CHEMBL2103875	D003240
CHEMBL2103875	D003248
CHEMBL2103875	D003371
CHEMBL2103875	D003560
CHEMBL2103875	D003681
CHEMBL2103875	D003967
CHEMBL2103875	D004244
CHEMBL2103875	D004408
CHEMBL2103875	D004487
CHEMBL2103875	D004844
